SAMPLE, midas_g_17510, Escherichia-Shigella, Rhodoferax, Alkanindiges, Polaromonas, Flavobacterium, Sediminibacterium, Bacteroides, Polynucleobacter, Prevotella_9, Arcobacter, Ca_Ovatusbacter, Thiothrix, Trichococcus, Limnohabitans, midas_g_957, Comamonas, GKS98_freshwater_group, Hydrogenophaga, Clostridium_sensu_stricto_1, Aquaspirillum_arcticum_group, midas_g_3838, Faecalibacterium, Legionella, Aeromonas, midas_g_12444, Zoogloea, Acinetobacter, Selenomonas, midas_g_1258, midas_g_9582, midas_g_16753, Rivicola, Anaerovibrio, Agitococcus_lubricus_group, midas_g_19012, Rhodococcus, midas_g_48584, Bacillus, Simplicispira, C39, Aquabacterium, Blautia, Pseudarcobacter, Mycobacterium, Pseudomonas, Ferribacterium, Pedobacter, Collinsella, Romboutsia, Bacteriovorax, Prevotellaceae_NK3B31_group, midas_g_155, Akkermansia, Zymophilus, Leptotrichia, Novosphingobium, Bifidobacterium, Azonexus, Aurantimicrobium, DMER64, midas_g_24878, midas_g_13765, Alistipes, midas_g_28212, Subdoligranulum, midas_g_26479, Pseudorhodobacter, midas_g_33569, Chryseobacterium, Fusicatenibacter, midas_g_43426, Phascolarctobacterium, Megasphaera, midas_g_27001, midas_g_22753, midas_g_8363, Rhodobacter, Prosthecobacter, midas_g_47366, Bdellovibrio, Hypnocyclicus, midas_g_10951, Pseudarcicella, Ca_Paracaedibacter, Agathobacter, Paludibacter, Psychrobacter, Sphingomonas, Undibacterium, midas_g_94276, Roseococcus, Ferruginibacter, Rhodanobacter, Giesbergeria, Lachnospiraceae_NK4A136_group, midas_g_67818, Galbitalea, Ca_Megaira, midas_g_77055, midas_g_249, Ca_Cloacimonas, Veillonella, midas_g_6328, Ca_Omnitrophus, Sphingobium, Reyranella, midas_g_38543, Cloacibacterium, Halomonas, Caulobacter, Desulfovibrio, midas_g_86222, midas_g_36815, Dialister, Ca_Obscuribacter, Christensenellaceae_R-7_group, Devosia, Terrimonas, Parabacteroides, Smithella, Prevotella, midas_g_81, Lactococcus, midas_g_2725, Haliangium, Methylotenera, midas_g_3252, midas_g_22335, midas_g_14365, midas_g_42557, Ruminococcus, midas_g_64641, midas_g_50895, Leptothrix, Neochlamydia, midas_g_12057, Proteiniclasticum, Eoetvoesia, IMCC26207, OLB12, midas_g_34530, Hirschia, midas_g_26427, dgA-11_gut_group, Megamonas, Sulfurospirillum, midas_g_61650, Senegalimassilia, Brevundimonas, Barnesiella, midas_g_9443, Arthrobacter, Nannocystis, midas_g_96993, UCG-002, midas_g_25435, midas_g_17704, Eubacterium_eligens_group, Propionivibrio, midas_g_3487, midas_g_36044, Tolumonas, Syntrophorhabdus, Aquicella, midas_g_1408, Beggiatoa, Pajaroellobacter, midas_g_85700, U29-B03, Sideroxydans, Phenylobacterium, midas_g_73807, midas_g_74653, Clostridium_sensu_stricto_13, Phaselicystis, Arenimonas, Aminobacter, midas_g_94, Cellvibrio, midas_g_75351, Intestinibacter, Turneriella, Oligoflexus, Dorea, midas_g_15299, Cellulomonas, Kaistia, Caenimonas, Macellibacteroides, midas_g_46073, Ca_Berkiella, Methanobrevibacter, Acidaminococcus, Coprococcus, midas_g_4851, midas_g_12636, midas_g_77531, Pectinatus, midas_g_547, midas_g_3016, Paraprevotella, Noviherbaspirillum, Janthinobacterium, Coxiella, midas_g_48825, midas_g_9954, Treponema, midas_g_67116, midas_g_115932, Bosea, Odoribacter, Dyadobacter, Nitrosomonas, Lachnospiraceae_ND3007_group, Ca_Accumulibacter, Acetoanaerobium, midas_g_31474, midas_g_18506, midas_g_32494, midas_g_57158, midas_g_62669, Sutterella, Cytophaga, Thermomonas, Erysipelotrichaceae_UCG-003, Sterolibacterium, Streptococcus, WCHB1-32, midas_g_25535, midas_g_58834, Prevotella_7, midas_g_86668, Lacihabitans, midas_g_63509, Duganella, Bradyrhizobium, Butyricicoccus, midas_g_67207, midas_g_120211, Propionispira, Roseburia, Flexilinea, Crenothrix, midas_g_5889, Ruminococcus_torques_group, Lacibacter, Deinococcus, Lacunisphaera, midas_g_22520, midas_g_35975, Tepidimonas, midas_g_47798, midas_g_33988, midas_g_5391, Holdemanella, midas_g_26351, Methylobacterium-Methylorubrum, AAP99, midas_g_30774, midas_g_558, Paenibacillus, midas_g_88068, Thauera, Stella, midas_g_8371, midas_g_74996, midas_g_6625, Anaerocella, W5, midas_g_6772, Enhydrobacter, midas_g_2842, midas_g_4028, midas_g_62395, midas_g_74244, Dietzia, Jatrophihabitans, Lautropia, midas_g_33589, Cetobacterium, Curvibacter, midas_g_72555, Methanothrix, midas_g_58798, midas_g_59950, midas_g_3813, midas_g_100366, Gemmata, Lachnospiraceae_UCG-004, Ca_Epiflobacter, Acidaminobacter, Cloacibacillus, midas_g_3697, midas_g_22978, midas_g_70586, Emticicia, midas_g_16576, midas_g_181, Castellaniella, midas_g_12432, Ruminococcus_gnavus_group, Sulfurimonas, midas_g_59, midas_g_36368, Sulfuricurvum, Petrimonas, midas_g_29625, Solitalea, midas_g_90004, midas_g_1194, midas_g_84305, Rubrivivax, Sulfuritalea, Luteimonas, midas_g_33254, Anaerovorax, Afipia, midas_g_7573, midas_g_5639, Rhodovastum, midas_g_24809, midas_g_35608, midas_g_729, midas_g_5735, midas_g_6692, Colidextribacter, midas_g_14095, midas_g_3764, midas_g_54557, midas_g_100, Iamia, Altererythrobacter, midas_g_16649, midas_g_4458, midas_g_67900, Anaeromusa-Anaeroarcus, midas_g_4351, Dysgonomonas, Gordonia, midas_g_5033, Sphaerotilus, midas_g_76472, midas_g_86157, midas_g_11827, midas_g_34115, Erysipelothrix, Tissierella, Bordetella, midas_g_19454, midas_g_1498, Sphingopyxis, Enterococcus, Chthoniobacter, midas_g_25399, Cephaloticoccus, midas_g_73956, P3OB-42, midas_g_29484, Clostridium_sensu_stricto_9, Paracoccus, midas_g_6724, midas_g_35436, midas_g_3711, Aquaspirillum, Eubacterium_hallii_group, midas_g_7754, midas_g_15976, Fusibacter, midas_g_120, Limnobacter, midas_g_3108, Desulfobulbus, midas_g_12349, Succiniclasticum, midas_g_13131, Stenotrophomonas, FukuN18_freshwater_group, Lactivibrio, midas_g_67858, midas_g_52, midas_g_114175, midas_g_41871, midas_g_534, midas_g_45627, Methanosarcina, Leucobacter, midas_g_72513, midas_g_2712, midas_g_67835, Rudanella, midas_g_14041, XBB1006, midas_g_98226, midas_g_2901, midas_g_28134, SWB02, midas_g_1138, midas_g_25603, Roseomonas, midas_g_71205, midas_g_42644, Eubacterium_siraeum_group, Hyphomicrobium, Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium, Eggerthella, Oscillibacter, Proteiniphilum, midas_g_15089, Silvanigrella, midas_g_343, Flavihumibacter, midas_g_81857, midas_g_156, Anaerostipes, midas_g_94215, midas_g_88193, Persicitalea, Geobacter, midas_g_1159, Georgenia, midas_g_78345, midas_g_34457, Corynebacterium, Actinomyces, midas_g_14498, Tetrasphaera, midas_g_35826, Succinispira, midas_g_58121, midas_g_36874, Ahniella, BSV13, midas_g_30546, Lachnospira, midas_g_675, Proteocatella, JGI-0000079-D21, midas_g_99839, Fimbriiglobus, midas_g_34660, midas_g_26226, Caedibacter, Piscinibacter, Singulisphaera, midas_g_16730, midas_g_94529, Methanolinea, Methanocorpusculum, JGI_0001001-H03, Lachnoclostridium, midas_g_77034, midas_g_23320, Acholeplasma, midas_g_9233, midas_g_75898, midas_g_7859, midas_g_72638, UCG-003, midas_g_54372, midas_g_424, midas_g_859, midas_g_16056, midas_g_26194, Defluviimonas, Rikenellaceae_RC9_gut_group, Anaerococcus, Anaeromyxobacter, midas_g_536, midas_g_50153, midas_g_8314, Shinella, midas_g_6325, midas_g_76672, midas_g_739, midas_g_41187, midas_g_2408, midas_g_41126, midas_g_53661, midas_g_23591, midas_g_91032, midas_g_1003, midas_g_16277, midas_g_2631, Succinivibrio, Massilia, midas_g_26247, Terrimicrobium, Deefgea, Desulfomicrobium, midas_g_99386, Ca_Diapherotrites_archaeon_ADurb.Bin253, midas_g_1701, SN8, midas_g_80386, Terrisporobacter, Rhodopseudomonas, midas_g_25960, midas_g_7709, midas_g_59114, midas_g_46152, midas_g_60414, Novispirillum, midas_g_32455, midas_g_23358, midas_g_571, midas_g_4905, Holospora, midas_g_15856, midas_g_273, midas_g_51798, Bavariicoccus, Paraeggerthella, midas_g_14615, midas_g_2680, Blastocatella, Sphingorhabdus, midas_g_5245, midas_g_9400, UCG-005, midas_g_14843, midas_g_19650, midas_g_88563, Ca_Brachybacter, Klebsiella, Ca_Xiphinematobacter, midas_g_4306, midas_g_99569, Tsukamurella, Rickettsia, midas_g_92019, oc32, Pyramidobacter, Spirosoma, Rurimicrobium, midas_g_51203, midas_g_21200, midas_g_118715, midas_g_95763, midas_g_82482, NK4A214_group, Methanospirillum, midas_g_12597, midas_g_58371, midas_g_7774, midas_g_107348, Tomitella, midas_g_49243, midas_g_39246, midas_g_31939, midas_g_25222, Ruminiclostridium, midas_g_34187, midas_g_37797, midas_g_33723, midas_g_813, midas_g_1801, ADurb.Bin063-1, Hymenobacter, Turicibacter, UCG-004, midas_g_52784, Elstera, Demequina, midas_g_72838, Acetobacteroides, midas_g_10077, midas_g_69272, midas_g_18539, Laribacter, Syntrophus, Pirellula, midas_g_24922, midas_g_35502, Saccharofermentans, midas_g_39206, midas_g_10909, midas_g_77776, midas_g_54033, midas_g_1336, midas_g_3432, midas_g_14393, Shewanella, midas_g_41180, midas_g_225, midas_g_22144, midas_g_4482, midas_g_108493, midas_g_69051, midas_g_53156, midas_g_1221, midas_g_29812, midas_g_2143, midas_g_399, midas_g_94737, midas_g_112538, midas_g_69641, Sandaracinobacter, midas_g_34829, Weissella, midas_g_45070, Pseudoxanthomonas, Magnetospirillum, midas_g_1166, midas_g_31066, midas_g_42876, midas_g_39927, Polymorphobacter, Sandaracinus, Vitreoscilla, midas_g_101032, midas_g_83390, midas_g_55439, midas_g_2019, midas_g_8294, midas_g_89234, midas_g_112460, Tepidiphilus, midas_g_84573, midas_g_38259, midas_g_1721, midas_g_17872, midas_g_6835, midas_g_13518, Stenoxybacter, Chthonomonas, midas_g_115474, midas_g_22211, midas_g_90568, midas_g_85001, Syntrophobacter, midas_g_1465, Phreatobacter, midas_g_94580, midas_g_12254, midas_g_18718, midas_g_55969, CAG-352, midas_g_96529, midas_g_84525, Ca_Competibacter, Erysipelatoclostridium, Pir4_lineage, Alloprevotella, midas_g_67650, midas_g_81653, Ca_Odyssella, midas_g_76499, Azospirillum, Ca_Nucleicultrix, midas_g_2532, midas_g_1061, midas_g_7950, Nocardioides, midas_g_61573, midas_g_7403, midas_g_44844, midas_g_5340, Eubacterium_xylanophilum_group, SH3-11, midas_g_2400, midas_g_97744, midas_g_40807, midas_g_41895, Acetobacterium, midas_g_54572, midas_g_37708, midas_g_74889, midas_g_21847, midas_g_62884, Trichlorobacter, ZOR0006, midas_g_96609, midas_g_42291, midas_g_5907, midas_g_50985, midas_g_36422, midas_g_110217, SH-PL14, midas_g_81501, midas_g_62444, Clostridium_sensu_stricto_12, midas_g_113855, Family_XIII_AD3011_group, Butyrivibrio, midas_g_68855, midas_g_48349, Tychonema_CCAP_1459-11B, Lentimicrobium, Methanomethylovorans, midas_g_22146, Paludicola, midas_g_5955, midas_g_92967, midas_g_81935, SC103, midas_g_9621, midas_g_36331, Prevotellaceae_UCG-004, midas_g_17867, UBA1819, midas_g_10148, midas_g_12486, midas_g_385, Fervidobacterium, midas_g_762, midas_g_3100, midas_g_43322, AUTHM297, midas_g_65247, midas_g_982, midas_g_89270, Ca_Pachofilum, midas_g_25753, midas_g_103047, midas_g_53756, midas_g_4663, midas_g_41436, midas_g_11235, midas_g_11767, midas_g_62143, Holophaga, midas_g_62846, midas_g_34920, Uruburuella, Fluviicola, midas_g_112343, midas_g_71633, Xanthobacter, Lactobacillus, midas_g_110732, midas_g_6090, DEV114, CL500-3, Desulfobacter, midas_g_61261, midas_g_20753, midas_g_59501, Sedimentibacter, midas_g_68631, midas_g_78841, Paludisphaera, midas_g_3218, midas_g_47682, Sanguibacter-Flavimobilis, midas_g_37616, midas_g_3090, midas_g_96256, midas_g_102435, midas_g_23435, midas_g_44382, Desulforegula, Fretibacterium, midas_g_73073, midas_g_31399, midas_g_33142, midas_g_34312, midas_g_694, midas_g_8137, midas_g_765, Gemmatimonas, midas_g_82043, Monoglobus, Elusimicrobium, midas_g_24635, midas_g_2924, midas_g_75203, Aetherobacter, midas_g_10554, midas_g_115690, midas_g_102859, midas_g_63858, midas_g_25310, midas_g_8083, Stenotrophobacter, midas_g_4210, midas_g_9811, midas_g_115146, Ruminococcus_gauvreauii_group, Algoriella, Olsenella, midas_g_23656, midas_g_120236, Runella, midas_g_36677, Nitrotoga, midas_g_51388, midas_g_77432, midas_g_115307, midas_g_2475, Truepera, midas_g_76827, Marinagarivorans, Edaphobaculum, midas_g_68438, Peptococcus, midas_g_68994, midas_g_60051, midas_g_788, midas_g_1226, midas_g_47219, midas_g_35446, midas_g_2229, midas_g_49054, midas_g_5644, midas_g_23903, midas_g_20711, midas_g_67536, midas_g_37969, midas_g_22263, Acetonema, Roseimarinus, midas_g_7254, midas_g_29814, Williamwhitmania, midas_g_83688, midas_g_68184, Pythium_ultimum, midas_g_77778, midas_g_5968, midas_g_12442, midas_g_44957, Actinobacillus, midas_g_38862, midas_g_78981, Syntrophomonas, midas_g_117815, Arcicella, midas_g_7080, midas_g_119743, midas_g_1063, midas_g_4777, midas_g_17067, Pythium_insidiosum, Insolitispirillum, midas_g_28615, Pseudolabrys, midas_g_48957, Victivallis, midas_g_70967, midas_g_33867, CL500-29_marine_group, midas_g_83594, Pseudohongiella, Bauldia, midas_g_46203, midas_g_10587, midas_g_115385, midas_g_44653, midas_g_11331, midas_g_73729, midas_g_34572, Alcaligenes, midas_g_32196, midas_g_64072, midas_g_58305, midas_g_87633, midas_g_30069, midas_g_39760, midas_g_46280, midas_g_42258, midas_g_85166, midas_g_1096, midas_g_3704, midas_g_88318, midas_g_41526, Fibrobacter, Conexibacter, midas_g_53414, midas_g_94133, midas_g_77385, OM27_clade, midas_g_16603, midas_g_73698, midas_g_1770, Bernardetia, midas_g_28215, midas_g_108094, midas_g_11780, midas_g_80233, midas_g_3846, midas_g_58956, midas_g_117720, midas_g_98617, midas_g_110734, midas_g_12243, Desulfosporosinus, midas_g_19476, Sanguibacteroides, midas_g_2916, midas_g_7280
WWTP6,13.367884172425141,52.50904902928595,0.0,0.0,0.0,2.270483711747285,0.0,0.06581112207963145,0.31260282987824944,0.0,0.5264889766370516,0.0,1.669957222770648,0.0,0.0,0.0,0.0,0.0,0.0,4.43402435011517,0.0,0.0,2.7311615663047055,0.2056597564988483,0.0,0.2550180980585719,2.179993418887792,0.23856531753866403,0.0,0.8061862454754853,0.0,0.0,0.2056597564988483,0.0,1.5959197104310627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1809805857189865,0.0,0.0,0.04935834155972359,0.0,0.08226390259953932,0.0,0.11516946363935504,0.0,0.2056597564988483,0.0,0.024679170779861793,0.0,0.485357025337282,0.0,0.08226390259953932,0.1316222441592629,0.0,0.024679170779861793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8756169792694966,0.0,0.0,0.0,0.45245146429746624,0.0,0.0,0.0,0.0,0.0,0.0,0.16452780519907864,0.0,1.3573543928923988,0.0,0.0,0.0,0.0,0.0,0.06581112207963145,0.0,0.0,1.0200723922342876,0.0,0.0,0.08226390259953932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09871668311944717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016452780519907863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.485357025337282,0.0,0.0,0.05758473181967752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23033892727871008,0.0,2.879236590983876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14807502467917077,0.0,0.0,0.0,1.678183613030602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6005264889766371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06581112207963145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5100361961171438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4195459032576505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08226390259953932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24679170779861795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29615004935834155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04113195129976966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10694307337940111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5511681474169134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2632444883185258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04935834155972359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4113195129976966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04113195129976966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32082922013820336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30437643961829547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04935834155972359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15630141493912472,0.0,0.0,0.0,0.11516946363935504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
